,Window_Velocity_Max,Mean_0,Mean_6,Mean_12,Mean_18,cgmTrend,FFT_1,FFT_2,FFT_3,FFT_4,FFT_5,FFT_6,FFT_7,FFT_8,acc1,acc2,acc3,acc4,Entropy
429,51.0,255.5,248.66666666666666,196.33333333333334,157.16666666666666,46.666666666666664,3966.0,319.4869233038763,319.4869233038763,27.986177141035594,27.98617714103559,22.470715068088698,22.470715068088683,11.887886821068738,-2.55,0.45,-2.0,0.45,3.245126340758014
430,53.0,124.83333333333333,158.83333333333334,147.16666666666666,106.0,43.333333333333336,5746.0,837.0885407498492,837.0885407498492,325.19228978463445,325.1922897846344,201.1953043297537,201.19530432975364,197.69122254569865,3.25,-3.4,0.75,-2.9,3.245126340758014
431,60.0,110.33333333333333,146.5,151.83333333333334,153.16666666666666,33.33333333333333,4344.0,265.30230072774475,265.30230072774475,99.927818339248,99.92781833924799,57.37232141591059,57.372321415910584,47.12076440287419,0.4,-2.2,0.3,0.35,3.2163581335128364
432,31.0,130.16666666666666,158.16666666666666,140.16666666666666,117.83333333333333,63.33333333333333,7875.0,418.8966795309843,418.8966795309843,174.92471639021915,174.92471639021912,64.81760172172432,64.81760172172432,64.76006190730983,1.75,-0.8,-1.6,0.5,3.170148321475507
433,45.0,109.33333333333333,128.83333333333334,172.5,206.83333333333334,56.666666666666664,4702.0,418.88763978419195,418.8876397841919,215.8123213279031,215.8123213279031,87.41951062236535,87.41951062236534,62.217360921209135,-0.5,1.5,0.3,-1.1,3.262567945550166
434,63.0,171.0,211.16666666666666,207.0,174.66666666666666,43.333333333333336,5651.0,726.8673520761387,726.8673520761386,118.8533468372554,118.85334683725537,75.77894850098858,75.77894850098856,73.41738757720087,-0.45,-2.75,3.1,-4.9,3.1064969046460256
436,66.0,140.33333333333334,172.0,235.83333333333334,263.6666666666667,56.666666666666664,4325.0,709.1123825098127,709.1123825098127,161.38863870021152,161.38863870021152,94.36434618167334,94.36434618167331,88.7703632493084,-0.8,2.2,2.1,-3.25,3.308777757587496
439,51.0,104.5,124.16666666666667,128.83333333333334,156.83333333333334,50.0,4740.0,439.4064859254207,439.4064859254207,137.83327587060174,137.83327587060174,53.85049225953924,53.85049225953922,41.76122603564223,1.25,0.4,-1.95,3.75,3.1064969046460256
440,74.0,209.33333333333334,231.33333333333334,259.1666666666667,227.33333333333334,46.666666666666664,4488.0,525.4534080957798,525.4534080957798,218.54629002053457,218.54629002053454,80.30841226020378,80.30841226020377,78.37200952331854,-2.7,0.15,1.65,-3.7,3.2163581335128364
441,31.0,257.3333333333333,256.0,228.0,195.16666666666666,40.0,6122.0,385.0320090863926,385.0320090863926,332.7108199131524,332.71081991315236,113.64858116140297,113.64858116140297,110.78225094596391,2.2,-2.3,-0.2,-0.7,3.262567945550166
442,32.0,156.16666666666666,165.83333333333334,164.66666666666666,134.16666666666666,43.333333333333336,5094.0,826.0150620325485,826.0150620325484,123.71439379151585,123.71439379151585,102.34541366909568,102.34541366909568,76.43975902885238,2.7,-2.25,-0.6,-0.05,3.1064969046460256
443,93.0,122.0,193.5,192.0,132.33333333333334,53.333333333333336,6509.0,898.6633755013332,898.6633755013331,68.1195227776305,68.1195227776305,58.89821729050885,58.898217290508825,58.03238425874914,2.7,-2.85,0.4,-3.6,3.0602870926086956
444,21.0,334.1666666666667,236.16666666666666,140.33333333333334,60.833333333333336,46.666666666666664,4561.0,139.42652988827925,139.42652988827925,50.86255990411807,50.86255990411807,37.1047654326608,37.10476543266079,28.187727188263512,-5.05,1.6,0.75,-0.05,3.262567945550166
445,84.0,192.0,145.33333333333334,116.33333333333333,118.83333333333333,60.0,3941.0,546.9036989469746,546.9036989469745,105.92824095118269,105.92824095118269,103.80203790237337,103.80203790237334,79.73166469317003,-5.7,0.85,0.85,1.6,3.152706716683355
446,42.0,135.66666666666666,153.66666666666666,173.16666666666666,147.83333333333334,53.333333333333336,7182.0,231.06140644784392,231.0614064478439,217.3514823718858,217.3514823718858,123.53465870100949,123.53465870100946,31.337379217696753,2.8,-1.2,-0.05,-2.75,3.262567945550166
447,80.0,285.8333333333333,310.3333333333333,278.6666666666667,236.66666666666666,53.333333333333336,6571.0,313.1700288932146,313.1700288932145,215.4050177538547,215.4050177538547,181.35710906157024,181.35710906157024,102.61350695578902,1.2,-2.35,-0.2,-0.5,3.123938509438177
448,38.0,233.16666666666666,258.8333333333333,200.66666666666666,152.66666666666666,50.0,7635.0,870.1205950394601,870.1205950394601,229.4765273662755,229.4765273662755,127.30631683686929,127.30631683686927,100.92429507256689,0.5,-2.65,-1.0,0.1,3.401197381662155
449,29.0,103.0,126.83333333333333,129.66666666666666,106.33333333333333,60.0,5982.0,1109.5128011336294,1109.5128011336294,301.44496858837954,301.4449685883795,210.85035579141305,210.850355791413,91.1482309208467,0.7,-1.05,-0.35,0.15,2.9791940709870626
450,42.0,140.0,168.16666666666666,187.0,229.16666666666666,46.666666666666664,3559.0,1047.083105821027,1047.0831058210267,186.00872525225253,186.00872525225253,52.77337362487977,52.77337362487975,42.75018369897126,1.2,-0.8,0.65,0.3,3.1989165287206847
451,32.0,84.0,94.83333333333333,114.0,148.0,53.333333333333336,3880.0,430.5632408670958,430.5632408670958,256.2467299899269,256.2467299899269,159.8153712772616,159.81537127726156,102.1322671832952,1.95,1.5,-0.25,0.45,3.262567945550166
452,5.0,148.83333333333334,132.66666666666666,113.83333333333333,107.0,46.666666666666664,9291.0,1194.1538848691077,1194.1538848691077,556.488140382379,556.488140382379,295.16171888664053,295.1617188866405,239.50156575688618,-0.15,-1.45,1.25,-0.05,2.8928894492515287
453,47.0,199.33333333333334,241.16666666666666,244.0,222.0,46.666666666666664,4435.0,636.6499167458344,636.6499167458344,294.2283609491654,294.22836094916534,190.15547176566008,190.15547176566002,99.66947823272012,1.25,-0.25,-0.6,-0.75,2.948118481440486
454,34.0,85.83333333333333,84.16666666666667,111.16666666666667,98.0,60.0,5545.0,748.0702791018992,748.0702791018992,245.27737912131005,245.27737912131005,83.80334122217323,83.8033412221732,60.91733206837445,0.65,0.9,1.5,-2.95,3.170148321475507
456,19.0,262.0,249.83333333333334,213.16666666666666,171.5,36.666666666666664,5601.0,683.5981048522842,683.5981048522842,213.23519798975562,213.23519798975562,206.052747991294,206.052747991294,106.08340699204773,-0.65,-0.8,-1.05,1.95,3.2163581335128364
461,45.0,178.16666666666666,162.5,107.0,82.33333333333333,50.0,,,,,,,,,-0.3,-3.9,0.95,1.15,3.308777757587496
462,40.0,161.33333333333334,162.0,135.5,116.66666666666667,60.0,,,,,,,,,-1.3,-1.45,0.65,-1.25,3.060287092608696
463,77.0,149.5,202.16666666666666,226.33333333333334,212.66666666666666,36.666666666666664,,,,,,,,,2.45,-2.5,2.25,-3.45,3.1064969046460256
464,82.0,290.6666666666667,239.16666666666666,200.16666666666666,153.33333333333334,50.0,,,,,,,,,-4.35,0.3,0.05,0.5,3.308777757587496
465,109.0,302.8333333333333,339.0,369.1666666666667,361.8333333333333,40.0,,,,,,,,,-3.75,1.1,-0.55,-1.45,3.308777757587496
466,5.0,327.3333333333333,256.5,241.5,183.0,56.666666666666664,,,,,,,,,-1.95,0.3,1.65,-1.55,3.401197381662155
467,76.0,179.83333333333334,239.0,202.16666666666666,138.33333333333334,53.333333333333336,,,,,,,,,1.05,-2.55,-2.25,-0.15,3.170148321475507
468,105.0,221.5,234.0,198.83333333333334,177.5,43.333333333333336,,,,,,,,,-1.7,-2.75,0.5,-1.1,3.262567945550166
469,71.0,92.33333333333333,160.66666666666666,173.66666666666666,186.33333333333334,43.333333333333336,,,,,,,,,2.5,-0.5,-1.4,0.35,3.0602870926086956
470,57.0,115.0,154.66666666666666,123.5,104.16666666666667,66.66666666666666,,,,,,,,,2.7,-3.4,0.35,0.1,3.0777286974008478
471,85.0,274.0,248.83333333333334,205.83333333333334,183.83333333333334,50.0,,,,,,,,,-3.45,-0.65,0.2,1.0,3.262567945550166
472,39.0,157.5,181.66666666666666,143.0,135.66666666666666,50.0,,,,,,,,,1.45,-1.85,-0.45,1.2,3.170148321475507
473,19.0,257.8333333333333,201.33333333333334,125.66666666666667,71.16666666666667,43.333333333333336,,,,,,,,,-4.1,1.85,-3.6,3.9,3.308777757587496
475,25.0,71.66666666666667,79.5,97.16666666666667,95.16666666666667,36.666666666666664,,,,,,,,,2.45,-0.2,-0.5,-0.2,2.9966356757792143
481,23.0,255.16666666666666,245.33333333333334,188.83333333333334,117.5,36.666666666666664,,,,,,,,,-1.25,-1.4,-0.65,-0.35,3.245126340758014
482,15.0,148.5,154.5,126.5,132.0,53.333333333333336,,,,,,,,,1.2,0.25,-0.8,0.75,3.1989165287206847
483,28.0,261.0,242.16666666666666,211.33333333333334,177.33333333333334,43.333333333333336,,,,,,,,,-0.7,-1.85,1.3,-1.1,3.308777757587496
485,88.0,130.0,213.5,256.3333333333333,277.1666666666667,43.333333333333336,,,,,,,,,3.65,-2.55,-0.9,-0.1,3.308777757587496
486,8.0,264.6666666666667,264.6666666666667,251.16666666666666,205.66666666666666,26.666666666666668,,,,,,,,,-0.15,1.1,-1.5,-1.65,3.014077280571366
487,33.0,219.16666666666666,231.33333333333334,201.16666666666666,191.0,53.333333333333336,,,,,,,,,-1.45,0.35,-0.6,0.9,3.152706716683355
488,69.0,276.0,276.0,250.0,217.33333333333334,50.0,,,,,,,,,-0.5,-1.95,-1.4,0.8,3.170148321475507
489,52.0,152.16666666666666,197.16666666666666,219.16666666666666,231.33333333333334,46.666666666666664,,,,,,,,,3.0,-1.0,0.4,-0.8,3.1989165287206847
490,54.0,119.0,153.83333333333334,160.66666666666666,177.0,36.666666666666664,,,,,,,,,0.05,-1.9,0.15,-0.35,3.0777286974008478
491,41.0,284.8333333333333,309.0,320.5,305.6666666666667,33.33333333333333,,,,,,,,,0.4,-2.9,2.15,-1.05,3.089055299853874
493,63.0,114.0,162.16666666666666,142.5,116.83333333333333,56.666666666666664,,,,,,,,,2.7,-3.15,-0.45,-0.4,3.152706716683355
494,157.0,193.66666666666666,248.0,242.5,238.0,30.0,,,,,,,,,1.95,-5.7,3.1,-0.9,3.2163581335128364
495,176.0,200.33333333333334,325.0,256.0,162.33333333333334,60.0,,,,,,,,,7.35,-8.8,-1.25,-1.45,3.308777757587496
496,37.0,207.5,176.66666666666666,137.66666666666666,115.5,43.333333333333336,,,,,,,,,-2.4,-0.1,-0.2,0.95,3.308777757587496
497,74.0,149.0,197.0,159.5,138.83333333333334,43.333333333333336,,,,,,,,,2.2,-3.25,-0.3,0.25,3.152706716683355
498,37.0,225.83333333333334,246.66666666666666,243.83333333333334,192.83333333333334,53.333333333333336,,,,,,,,,0.1,1.35,-3.5,0.3,3.2163581335128364
499,37.0,259.0,211.16666666666666,171.66666666666666,157.5,50.0,,,,,,,,,-1.8,-0.4,0.1,1.8,3.308777757587496
500,102.0,167.83333333333334,149.5,75.0,45.333333333333336,60.0,,,,,,,,,-2.2,-6.2,3.0,0.45,3.262567945550166
501,48.0,122.5,156.66666666666666,155.16666666666666,114.0,53.333333333333336,,,,,,,,,2.35,-2.25,-0.35,-1.25,3.170148321475507
502,74.0,189.83333333333334,180.66666666666666,161.16666666666666,151.66666666666666,50.0,,,,,,,,,-1.2,-2.7,1.2,0.05,3.2163581335128364
503,52.0,196.16666666666666,232.5,193.5,146.5,53.333333333333336,,,,,,,,,-0.15,-1.5,-1.9,0.5,3.262567945550166
504,89.0,251.33333333333334,271.3333333333333,224.66666666666666,223.5,43.333333333333336,,,,,,,,,-1.2,-3.15,-0.35,1.6,3.152706716683355
505,97.0,200.33333333333334,279.3333333333333,279.5,236.0,36.666666666666664,,,,,,,,,1.0,-2.1,-1.7,-0.3,3.308777757587496
507,87.0,138.5,126.0,140.16666666666666,137.5,26.666666666666668,,,,,,,,,-1.25,-1.45,2.4,-1.25,3.0315188853635173
508,56.0,186.5,179.83333333333334,139.33333333333334,150.5,53.333333333333336,,,,,,,,,-1.35,-1.7,0.15,2.2,3.2163581335128364
512,13.0,179.16666666666666,115.5,70.33333333333333,61.833333333333336,53.333333333333336,,,,,,,,,-1.6,0.15,1.25,1.4,3.245126340758014
513,44.0,218.66666666666666,212.0,196.33333333333334,182.66666666666666,50.0,,,,,,,,,-0.4,0.05,0.25,-0.95,2.9966356757792143
514,52.0,87.66666666666667,115.66666666666667,161.5,149.66666666666666,53.333333333333336,,,,,,,,,-0.1,2.45,-1.1,-1.95,3.262567945550166
515,74.0,135.0,199.5,155.66666666666666,116.66666666666667,53.333333333333336,,,,,,,,,0.8,-2.25,-2.65,1.25,3.170148321475507
516,77.0,114.16666666666667,154.66666666666666,107.33333333333333,76.83333333333333,60.0,,,,,,,,,3.3,-4.6,-0.55,0.8,3.245126340758014
517,47.0,66.5,85.66666666666667,136.5,178.16666666666666,56.666666666666664,,,,,,,,,-1.1,3.25,-0.45,-0.45,3.1064969046460256
518,66.0,314.6666666666667,316.5,264.5,184.33333333333334,43.333333333333336,,,,,,,,,-1.2,-2.25,-0.45,-2.05,3.152706716683355
519,45.0,103.16666666666667,129.66666666666666,132.5,171.16666666666666,56.666666666666664,,,,,,,,,1.75,-1.35,0.9,0.25,3.1989165287206847
520,75.0,192.16666666666666,179.0,159.83333333333334,169.5,40.0,,,,,,,,,-0.85,-4.15,4.7,-1.45,2.939099261288858
521,59.0,134.0,136.0,163.0,207.83333333333334,66.66666666666666,,,,,,,,,0.85,-0.6,2.7,-1.8,3.0777286974008478
522,83.0,198.5,225.5,229.16666666666666,252.66666666666666,30.0,,,,,,,,,-1.5,-1.4,0.0,1.2,3.1989165287206847
523,60.0,173.16666666666666,228.5,263.1666666666667,278.0,43.333333333333336,,,,,,,,,2.8,-1.85,0.3,-0.25,3.170148321475507
524,88.0,210.33333333333334,181.16666666666666,118.0,107.66666666666667,60.0,,,,,,,,,-1.45,-4.55,1.9,1.5,3.262567945550166
525,47.0,113.16666666666667,126.33333333333333,167.83333333333334,201.83333333333334,63.33333333333333,,,,,,,,,-0.3,1.65,0.9,-0.7,3.262567945550166
526,80.0,176.83333333333334,264.8333333333333,289.8333333333333,278.1666666666667,43.333333333333336,,,,,,,,,3.9,0.3,-2.55,-1.6,3.3549875696248255
527,91.0,140.16666666666666,206.33333333333334,207.33333333333334,201.33333333333334,36.666666666666664,,,,,,,,,3.3,-3.55,-0.1,0.85,2.948118481440486
529,79.0,210.33333333333334,182.66666666666666,148.5,124.83333333333333,56.666666666666664,,,,,,,,,-5.45,-0.45,0.6,0.1,3.2163581335128364
530,48.0,91.66666666666667,132.66666666666666,135.5,104.5,56.666666666666664,,,,,,,,,1.75,-1.35,-0.7,-1.0,3.170148321475507
531,29.0,190.83333333333334,193.83333333333334,184.33333333333334,129.33333333333334,23.333333333333332,,,,,,,,,2.4,-1.95,0.3,-3.15,2.8928894492515282
532,42.0,137.66666666666666,95.66666666666667,115.5,81.16666666666667,50.0,,,,,,,,,-0.7,1.35,1.2,-1.85,3.262567945550166
533,58.0,240.66666666666666,220.16666666666666,170.66666666666666,144.33333333333334,56.666666666666664,,,,,,,,,-0.9,-3.5,0.8,0.85,3.3549875696248255
534,58.0,118.33333333333333,151.5,180.0,189.5,40.0,,,,,,,,,2.1,-3.15,3.6,-3.15,3.089055299853874
535,54.0,230.0,219.83333333333334,171.33333333333334,167.5,53.333333333333336,,,,,,,,,-0.9,-1.65,-0.3,1.35,3.2163581335128364
536,51.0,198.66666666666666,178.0,157.0,124.0,46.666666666666664,,,,,,,,,0.05,-1.75,0.55,-0.95,3.308777757587496
537,49.0,260.0,208.5,112.83333333333333,44.166666666666664,43.333333333333336,,,,,,,,,-1.4,-3.15,1.05,-0.25,3.170148321475507
538,94.0,190.0,273.3333333333333,290.1666666666667,247.83333333333334,43.333333333333336,,,,,,,,,1.45,-0.9,0.25,-4.45,3.3549875696248255
539,104.0,112.33333333333333,192.66666666666666,165.0,146.83333333333334,33.33333333333333,,,,,,,,,2.9,-2.1,-2.7,0.85,3.308777757587496
540,36.0,218.5,236.66666666666666,221.5,194.0,50.0,,,,,,,,,-0.5,-1.0,-0.7,-0.3,3.152706716683355
541,20.0,124.33333333333333,122.0,135.0,106.33333333333333,63.33333333333333,,,,,,,,,1.2,1.0,0.7,-4.85,3.170148321475507
542,135.0,295.8333333333333,323.1666666666667,206.5,70.5,43.333333333333336,,,,,,,,,-4.25,-1.9,-4.95,2.45,3.3549875696248255
543,14.0,184.5,179.5,158.0,144.83333333333334,33.33333333333333,,,,,,,,,0.25,-1.8,-1.15,1.65,2.9504258637418848
544,21.0,104.0,108.66666666666667,110.5,86.66666666666667,50.0,,,,,,,,,0.9,0.2,-1.3,-0.2,3.1239385094381773
546,62.0,196.66666666666666,229.83333333333334,211.16666666666666,181.33333333333334,46.666666666666664,,,,,,,,,4.55,-6.15,0.05,-0.75,3.1989165287206847
550,40.0,263.0,216.66666666666666,157.83333333333334,151.5,46.666666666666664,,,,,,,,,-2.1,-1.15,-0.05,2.1,3.308777757587496
551,51.0,156.33333333333334,136.5,135.16666666666666,170.83333333333334,50.0,,,,,,,,,-1.7,-1.5,2.9,-0.95,3.2163581335128364
552,76.0,240.0,282.6666666666667,255.33333333333334,223.16666666666666,43.333333333333336,,,,,,,,,-0.35,-2.85,-0.6,-0.2,3.401197381662155
553,52.0,192.5,209.16666666666666,232.66666666666666,233.0,43.333333333333336,,,,,,,,,-3.0,0.1,0.65,-1.25,3.1989165287206847
554,54.0,254.16666666666666,260.0,248.16666666666666,240.66666666666666,33.33333333333333,,,,,,,,,-1.75,-1.7,0.15,0.2,3.0315188853635173
555,-2.0,217.83333333333334,204.83333333333334,176.66666666666666,136.66666666666666,36.666666666666664,,,,,,,,,-0.5,0.5,-1.7,0.7,3.291336152795344
556,55.0,253.33333333333334,270.1666666666667,265.3333333333333,252.33333333333334,46.666666666666664,,,,,,,,,-1.6,-0.6,0.65,-1.3,3.042845487816544
558,50.0,98.33333333333333,119.0,169.33333333333334,203.66666666666666,56.666666666666664,,,,,,,,,1.85,1.35,-0.5,0.45,3.308777757587496
559,27.0,113.0,123.33333333333333,149.16666666666666,147.5,50.0,,,,,,,,,0.55,0.6,0.5,-1.75,3.0777286974008473
561,64.0,161.66666666666666,205.33333333333334,234.66666666666666,237.0,36.666666666666664,,,,,,,,,2.3,-1.7,-1.0,0.15,3.1989165287206847
563,16.0,162.66666666666666,147.16666666666666,139.16666666666666,122.83333333333333,46.666666666666664,,,,,,,,,-0.35,-0.7,-0.3,0.45,3.2163581335128364
564,22.0,276.3333333333333,257.1666666666667,238.83333333333334,243.33333333333334,56.666666666666664,,,,,,,,,-0.2,0.1,-0.2,1.75,3.3549875696248255
565,44.0,136.0,165.33333333333334,175.33333333333334,181.16666666666666,36.666666666666664,,,,,,,,,2.8,-3.0,1.9,-1.45,2.9216576564967065
566,37.0,234.66666666666666,208.0,163.0,139.5,46.666666666666664,,,,,,,,,-0.35,-3.4,1.7,0.4,3.308777757587496
567,38.0,173.16666666666666,185.83333333333334,189.16666666666666,207.5,40.0,,,,,,,,,-0.05,-2.2,2.05,-1.25,3.170148321475507
568,11.0,184.16666666666666,149.5,111.0,97.83333333333333,46.666666666666664,,,,,,,,,-1.4,-0.15,-0.15,1.15,3.3549875696248255
570,102.0,121.16666666666667,176.83333333333334,269.8333333333333,297.3333333333333,53.333333333333336,,,,,,,,,-0.5,4.75,-2.25,-2.9,3.3549875696248255
571,45.0,298.0,243.16666666666666,159.33333333333334,141.33333333333334,46.666666666666664,,,,,,,,,-0.9,-1.35,-0.7,3.5,3.262567945550166
572,47.0,174.83333333333334,178.5,169.0,137.66666666666666,43.333333333333336,,,,,,,,,-0.55,-1.45,-0.35,-0.65,3.123938509438177
573,53.0,126.33333333333333,131.5,160.16666666666666,196.83333333333334,66.66666666666666,,,,,,,,,-1.55,1.25,1.4,-1.75,3.089055299853874
574,7.0,218.33333333333334,214.0,199.66666666666666,157.33333333333334,30.0,,,,,,,,,-0.9,1.0,-1.7,0.3,3.1064969046460256
576,68.0,135.5,199.83333333333334,214.83333333333334,185.16666666666666,40.0,,,,,,,,,2.1,-1.05,-1.65,-0.6,3.1989165287206847
578,55.0,243.66666666666666,269.0,227.0,161.0,50.0,,,,,,,,,-0.05,-2.75,-3.0,1.8,3.308777757587496
579,13.0,157.83333333333334,158.66666666666666,152.0,143.16666666666666,46.666666666666664,,,,,,,,,-0.2,-1.15,-0.2,1.1,3.042845487816544
580,27.0,162.0,141.66666666666666,96.83333333333333,107.5,46.666666666666664,,,,,,,,,1.9,-3.7,1.15,1.8,3.1989165287206847
582,39.0,256.0,244.66666666666666,241.83333333333334,238.16666666666666,46.666666666666664,,,,,,,,,-0.35,-3.2,1.9,0.35,3.042845487816544
583,65.0,245.83333333333334,226.16666666666666,225.33333333333334,197.66666666666666,50.0,,,,,,,,,-2.2,3.8,-1.75,-2.95,3.170148321475507
584,73.0,305.6666666666667,292.6666666666667,235.0,208.0,50.0,,,,,,,,,0.9,-5.9,2.0,0.55,3.3549875696248255
585,95.0,263.1666666666667,218.0,158.16666666666666,121.16666666666667,50.0,,,,,,,,,-2.95,-1.6,1.45,0.2,3.308777757587496
586,104.0,150.0,185.5,126.0,69.83333333333333,53.333333333333336,,,,,,,,,-0.65,-3.3,-1.65,0.55,3.308777757587496
588,32.0,112.0,132.33333333333334,144.66666666666666,165.83333333333334,46.666666666666664,,,,,,,,,0.7,-0.1,-1.0,0.9,3.089055299853874
589,140.0,335.3333333333333,374.0,340.6666666666667,302.3333333333333,40.0,,,,,,,,,-3.1,-2.65,-0.25,-2.1,3.3549875696248255
590,77.0,157.5,198.66666666666666,142.5,99.0,63.33333333333333,,,,,,,,,3.95,-6.4,1.35,-1.95,3.123938509438177
592,75.0,159.5,219.33333333333334,217.16666666666666,196.83333333333334,40.0,,,,,,,,,4.25,-2.6,-0.9,-1.85,3.135265111891204
593,89.0,299.0,334.1666666666667,351.6666666666667,381.3333333333333,40.0,,,,,,,,,-2.1,-1.7,-0.15,0.8,3.3549875696248255
595,88.0,150.83333333333334,169.0,226.16666666666666,232.16666666666666,60.0,,,,,,,,,0.7,-1.35,4.6,-4.3,3.262567945550166
596,68.0,116.83333333333333,112.66666666666667,147.66666666666666,140.5,46.666666666666664,,,,,,,,,-1.3,-0.4,1.95,-2.25,3.308777757587496
597,71.0,136.0,139.83333333333334,178.0,196.33333333333334,56.666666666666664,,,,,,,,,-2.65,-1.45,2.8,-3.25,3.170148321475507
598,32.0,203.5,203.33333333333334,182.83333333333334,206.66666666666666,46.666666666666664,,,,,,,,,-0.1,-0.05,0.45,1.1,3.123938509438177
